id,text,is_humor,votes_no,votes_1,votes_2,votes_3,votes_4,votes_5,humor_rating,humor_mechanism,humor_target
tweet16736,"Se me rompió el cel, háblame de tener mala suerte😔😯",0,3,0,0,0,0,0,NULL,,
tweet16737,"Nunca falta la tía preguntona y criticona 

#FamiliasFuertes",0,3,1,0,0,0,0,NULL,,
tweet16738,Llega un momento en el que te das cuenta de que tienes pocos amigos y muchos conocidos.,0,3,0,0,0,0,0,NULL,,
tweet16739,"En la cama: 6:30, cierras los ojos 5 minutos, 7:50. En clase: 12:45, cierras los ojos 5 minutos, 12:46.",1,1,2,3,2,2,0,2.4444444444444446,,
tweet16740,"Era tu historia, se cruzó con la mia
Tanta gente, tanta gente ahí fuera y coincidir aquel día.

#Coincidir - @MacacoMusic",0,3,0,0,0,0,0,NULL,,
tweet16741,"—Hola, ¿quién habla?
—Te amo...
—¡AWWW QUÉ LINDOO! 😍
—Te amo hasel una encueta desde Cuba, ¿podemo?",1,0,1,3,1,0,0,2.0,,
tweet16742,"Ya eres la décima conversación en mi WhatsApp, te dije que algún día te iba a superar.",0,3,1,1,0,0,0,NULL,,
tweet16743,-¿Dónde vives? -Con mi suegra -¿Y a eso le llamas vivir? #fb,1,0,5,4,0,0,0,1.4444444444444444,,
tweet16744,"Venga, cariño, pídeme perdón, que no tengo ganas de estar enfadado",0,3,0,0,1,1,0,NULL,,
tweet16745,"me dijo sos la mejor y tenia 20 gatas, pero te fortalece lo q no te mata",0,9,0,0,0,0,0,NULL,,
tweet16746,"Día 2 sin Snapchat, WhatsApp ni Facebook: entré a la cocina y descubrí una señora de edad avanzada, dice que vive conmigo, que es mi «mamá».",1,1,0,4,0,0,0,2.0,absurd,
tweet16747,"En honor a Peña Nieto, todos publiquemos el mismo tuit.",0,3,0,0,0,0,0,NULL,,
tweet16748,Como me asen reir,0,3,0,0,0,0,0,NULL,,
tweet16749,Era tan estúpida que se quedó encerrada en una fábrica de colchones y durmió en el piso by @hadacon #fb,1,2,0,1,2,0,0,2.6667,,
tweet16750,"–Oye, ¿Y tú comes carne?
–No, para nada. 
–Ah, ¿Eres vegetariano? 
–No, soy pobre.",1,0,0,2,2,0,1,3,unmasking,social status
tweet16751,"Cuando pongan un emoji siempre pongan dos o tres iguales, para que no se sienta solito, porque estar solito se siente muy feo.",1,2,2,0,1,0,0,1.6667,,
tweet16752,"“Necesito más amigos con auto”.

—La líder sindical de la putería.",0,4,1,0,0,0,0,NULL,,
tweet16753,#LaEstásCagando Si te da vergüenza que te vean con tu mamá. Yo que vos la valoro mientras la tengo no todos tienen la suerte que tenés vos,0,4,0,0,0,0,0,NULL,,
tweet16754,"no mg entrar al hospital, pero no me va a quedar otra",0,3,0,0,0,0,0,NULL,,
tweet16755,Mi inconsciente no sabe soltar,0,5,0,0,0,1,0,NULL,,
tweet16756,"""Si quieres que algo te salga bien, no se lo digas a nadie.""",0,8,0,0,1,0,0,NULL,,
tweet16757,"—Amor, te estás obsesionando mucho con el fútbol. ¡Me haces falta!

—¿CUÁL FALTA?, ¿CUÁL FALTA? ¡SI LLEGUÉ LIMPIO AL BALÓN, AL BALÓN!",1,0,2,1,1,1,0,2.2,misunderstanding,
tweet16758,Rt si quieres ir conmigo al   #Sép7imoDía,0,3,0,0,0,0,0,NULL,,
tweet16759,"9 de cada 10 mujeres tienen un genio de la chingada, la otra también pero es tu novia y te callas porque sino te parte tu madre.",1,0,0,2,3,0,0,2.6,reference,women
tweet16760,Muchas veces reconocemos los momentos importantes de la vida cuando ya han pasado.,0,3,0,0,0,0,0,NULL,,
tweet16761,Todos fallando penales en honor a Messi. #RESPECT,0,3,0,0,0,0,0,NULL,,
tweet16762,"No les ha pasado que se encuentran con un viejo amigo y les dice: ""Hay que vernos"" y eso NUNCA sucede.",0,3,1,1,0,0,0,NULL,,
tweet16763,Google es como una mujer... porque no te deja terminar una frase cuando empieza a sacar conclusiones y hacer sugerencias. ¬¬,1,0,1,1,3,0,0,2.4,,
tweet16764,"No existe mayor contradicción en esta vida que ""Feliz lunes"".",1,2,0,0,2,1,0,3.3333,irony,
tweet16765,ME SUSPENDIERON FACEBOOK OTRA VEZ. VETE A LA VERGA @FACEBOOK MALDITA RED SOCIAL PARA PRINCESITAS DELICADAS.,0,4,0,0,0,0,0,NULL,,
tweet16766,Parce que traga tan maluca la que cargo.,0,3,0,0,0,0,0,NULL,,
tweet16767,"Mis 2 esposas me decepcionaron.
La primera me dejó .
La segunda no.",1,1,1,0,2,1,0,2.75,absurd,
tweet16768,PASSARELLA SE METE EN UN TUNEL Y GRITA : RIVER ES DE PRIMERAAAA Y EL ECO LE RESPONDE : ERAAAA ERAAAAA #CHISTES,1,0,3,0,0,2,0,2.2,wordplay,professions
tweet16769,"Libertarios, hagan como dijo Ayn Rand y pidan que el aborto sea despenalizado.",0,3,0,0,0,0,0,NULL,,
tweet16770,Típico : levantarse un domingo y no saber si desayunar o almorzar.,0,3,2,0,0,0,0,NULL,,
tweet16771,1er acto: hombre ahoga al tigre Toño 2do: mata al elefante Melvin 3ro: ahorca al conejo Trix... nombre la obra: Asesino cereal #fb,1,0,0,0,4,0,1,3.4,wordplay,
tweet16772,Aparecio mi perruni &lt;3,0,3,0,0,0,0,0,NULL,,
tweet16773,"""Riquelme, sos mas lento que ""only you""   #chistes",1,2,2,1,0,0,0,1.3333,,
tweet16774,"Mi mama: No entendi el final
Yo: hay que ver el siguiente episodio
Mi mama: no era una pelicula
Yo: ...",1,1,3,1,0,0,0,1.25,,
tweet16775,Música Audífonos volumen máximo MUNDO PERFECTO.,0,3,0,0,0,0,0,NULL,,
tweet16776,"Hoy volví a trabajar y a lavar los pisos con Soda cautica, estoy intacta no lo puedo creer",0,3,0,0,0,0,0,NULL,,
tweet16777,"-Mi amor, ¡qué felices éramos hace 15 años! -¡Pero si no nos conocíamos! -Por eso, amorcito, por eso.",1,0,1,4,4,1,0,2.5,embarrassment,
tweet16778,"Buenas carnes, quise decir buenas tardes",0,4,0,0,0,0,0,NULL,,
tweet16779,Para este Halloween me voy a disfrazar de disfunción eréctil. A eso sí TODOS le temen.,1,2,0,2,1,0,0,2.3333,,
tweet16780,Llego a venado y plancho así mañana arriba temprano👍,0,3,0,0,0,0,0,NULL,,
tweet16781,Vengo llegando de ver Whiplash y ya puse Bandamax para equilibrar el asunto.,0,3,0,0,0,0,0,NULL,,
tweet16782,Quiero tomar teres pero no solo😩,0,3,0,0,0,0,0,NULL,,
tweet16783,Me jode mucho la gente que no toma bandera por nada. La gente pasiva ante cualquier tema en la vida,0,3,0,0,0,0,0,NULL,,
tweet16784,¿De cuantas jovencitas se alimenta Lupita Jones para poder seguir con vida? #NuestraBellezaMX,1,2,3,0,0,0,0,1.0,absurd,body shaming
tweet16785,"—Pepito, conjuga el verbo caminar. 
—Yo camino, tú caminas, él camina... 
—¡Más rápido! 
—¡Yo corro, tú corres, él corre...! #xD",1,1,1,2,1,0,0,2.0,,
tweet16786,Seremos sobrevivientes de una semana sin feriados compañeros,0,3,1,1,0,0,0,NULL,,
tweet16787,"""Buenas noches amor"" y otras despedidas que me encantan 😳😍
Así una se va a dormir con una sonrisa 🙈",0,3,0,0,0,0,0,NULL,,
tweet16788,"Estan todos muertos de amor con Alfonso Coco, y siiiiii si es hermosoooooo💛",0,4,1,0,0,0,0,NULL,,
tweet16789,"no es que sea insensible, solo me gusta mucho el humor guau",0,3,0,0,0,0,0,NULL,,
tweet16790,"Lo fácil es enamorarte, lo difícil es que se enamoren de ti.",0,3,0,0,0,0,0,NULL,,
tweet16791,Justo va a llover antes del partido jajodeee,0,3,0,0,0,0,0,NULL,,
tweet16792,Necesito otra firma de ot en Madrid. Si lo digo,0,4,0,0,0,0,0,NULL,,
tweet16793,Habemos PRI puntero 2018,0,3,0,0,0,0,0,NULL,,
tweet16794,"Se o harry for o kiwi eu quero 
#MTVHITSExausta",0,4,0,0,0,0,0,NULL,,
tweet16795,Para qué pedir nudes cuando conozco el uso básico del internet y puedo acceder a cientos de miles de páginas con todo tipo de pornografía...,0,3,0,0,0,0,0,NULL,,
tweet16796,Nunca es tarde para ir a dormir pero siempre es pronto para levantarse.,0,3,2,0,0,0,0,NULL,,
tweet16797,Ir feliz por la vida y engancharte con la ropa en una puerta.,0,3,0,0,0,0,0,NULL,,
tweet16798,Buenos días :3,0,4,0,0,0,0,0,NULL,,
tweet16799,Las noche de verano son las mas ricas,0,3,0,0,0,0,0,NULL,,
tweet16800,"«Uy miren, se tapó con la cobija hasta la cabeza, así no le podemos hacer nada, vámonos».

—Ningún fantasma nunca en su puta vida.",1,2,1,1,1,1,0,2.5,absurd,
tweet16801,Si por mi fuera tuviera hijos y adoptaría a diestra y siniestra😂,0,4,0,0,1,0,0,NULL,,
tweet16802,Madurar es fácil... ¡Lo difícil es aguantarse las ganas de romper la piñata en los cumpleaños infantiles!.,0,3,1,0,1,0,0,NULL,,
tweet16803,"Si tengo que rogar antes te quedes, es mejor que te vayas",0,3,0,0,0,0,0,NULL,,
tweet16804,Mi insomnio esta patrocinado por ti.,0,3,1,0,0,0,0,NULL,,
tweet16805,"Un árabe vendiendo sillas en el mercado.
-¿Cuánto cuestan? - le pregunta un cliente.
-Mil sitisientas.
-¿Y si no ...",1,0,3,0,1,1,0,2.0,,
tweet16806,"Papi, que hay entre las piernas de mami? - El paraíso. - Y entre las tuyas? - Las llaves del paraíso. -Cámbialas porq el vecino tiene copia.",1,1,0,3,1,0,0,2.25,embarrassment,
tweet16807,El Escándalo de Venezuela Bridge.,0,4,0,0,0,0,0,NULL,,
tweet16808,"Yo en mi última temporada en el Real Madrid hice lo mismo que Guardiola con el Bayern, pero al revés.",1,2,1,0,2,0,0,2.3333,analogy,
tweet16809,"-Se murió la cantante de Cranberries
-Te pedí una muzza y un fainá",1,2,2,0,1,0,0,1.6667,misunderstanding,professions
tweet16810,que dolorsito tan delicioso,0,4,0,0,0,0,0,NULL,,
tweet16811,Es triste ver como la persona que juró no hacerte dañó es la que más dañó te hace.  😔,0,3,0,0,0,0,0,NULL,,
tweet16812,tengo un perro tan nabo que come de a 1 pastilla,0,3,1,0,1,0,0,NULL,,
tweet16813,hasta @nacionaloficial ⚽ en #GarzónVive💚 bien 👍 @Santialarconu,0,3,0,0,0,0,0,NULL,,
tweet16814,Dices que no te vas a casar conmigo pero piensas que estas sincronizado emocionalmente conmigo 💖,0,3,0,0,0,0,0,NULL,,
tweet16815,En el  #HotelVictoria KHÉ VA A VER O KHÉ 👀,0,3,0,0,0,0,0,NULL,,
tweet16816,"Le preguntan al tartamudo: como llego a Unicenter??
-Pan Panamericana..#chistes #humor",1,2,4,0,0,0,0,1.0,wordplay,
tweet16817,#NowPlaying AudioTrack 07  / Zapallo #SonandoAhora,0,3,0,0,0,0,0,NULL,,
tweet16818,"Nunca te disculpes por decir lo que sientes, porque sería como decir: discúlpame por ser real. -Benjamin Disraeli #Retuitealo",0,3,0,0,0,0,0,NULL,,
tweet16819,¡Por favor dejad de decir que Marta Sánchez canta!,0,4,0,0,0,0,0,NULL,,
tweet16820,Tanto tiempo,0,3,0,0,0,0,0,NULL,,
tweet16821,Vamos los patoss👐💛,0,3,0,0,0,0,0,NULL,,
tweet16822,Mi padre es un viejo verde........................Hulk. #CHISTES,1,0,3,2,0,0,0,1.4,,
tweet16823,Intentar no hacer ruido y tropezarse con todo.,0,3,2,0,0,0,0,NULL,,
tweet16824,"—Se quedó bien dormida mientras preparaba los tamales.
—Oye Cerati, eso suena feo.
—Bueno ponle: ""ella durmió, al calor de las masas"".",1,0,0,1,3,1,0,3,parody,professions
tweet16825,"Por lo menos llegamos a mundiales, dime como se siente ver a tu pais en un mundial @delvalle_ESPN @ESPN_JorgeRamos",0,3,1,1,0,0,0,NULL,,
tweet16826,"— Abuelo ¿que haces tirando esos relojes por la ventana? 

— Estoy perdiendo el tiempo...",1,0,1,1,2,1,0,2.6,wordplay,
tweet16827,"1acto Mickey Mouse metiéndole el dedo a la novia del Pato Donald.
2acto igual
Cómo se llama la película?
""Pajeando a Miss Daisy."" #chistes",1,1,4,0,0,0,0,1,parody,
tweet16828,Ya @AAVeloz me pide permiso para postear una foto.,0,3,0,0,0,0,0,NULL,,
tweet16829,"“I'm Batman”

—Batman .",1,2,1,0,1,0,1,3,parody,
tweet16830,"El hijo de Iker se llamará Martín Casillas. MARCA para los amigos. Periodista, como el padre. Es shimples.",0,3,0,1,0,0,0,NULL,,
tweet16831,"Super sabia desicion!!""@juliana_icm: Yo amo a mi papá y mi familia pero pienso vivir BIEN lejos de ellos...""",0,4,0,0,1,0,0,NULL,,
tweet16832,me puse sad jaja,0,4,0,0,0,0,0,NULL,,
tweet16833,Mi última comida fue la cena del domingo.. No se dan una idea como habla mi panza dios,0,3,0,0,0,0,0,NULL,,
tweet16834,"Mañana tampoco haré nada interesante :c
@BTS_twt #iHeartAwards #BestFanArmy #BTSARMY",0,4,0,0,0,0,0,NULL,,
tweet16835,Como siempre lo he dicho... no hay cosa más buena y sana como que cada quien haga lo que se le de la gana.,0,3,0,0,0,0,0,NULL,,
tweet16836,"""¡Mamá, mamá, en el disléxico me llaman colegio!"" @SinCodificarTV",1,1,2,1,1,0,0,1.75,,
tweet16837,911 ¿Cual es su emergencia? — ¡Mi vecino le puso clave a su Wi-Fi! #xD,1,0,3,2,0,0,0,1.4,,
tweet16838,"""La imaginación es mejor que la insertidumbre"". #GreysAnatomy",0,3,0,0,0,0,0,NULL,,
tweet16839,"No entiendo por qué me dicen que debo aprender a controlar mi ira, mejor que los demás aprendan a controlar sus pendejadas.",0,4,2,0,0,0,0,NULL,,
tweet16840,lo siento por ser un tiempo perdido,0,3,0,0,0,0,0,NULL,,
tweet16841,Seguro ya me hicieron como veinte bromas del día de los inocentes y yo ni cuenta,0,3,0,1,0,0,0,NULL,,
tweet16842,Vengo de una generación que se sentaba a esperar que Windows se reiniciara. Tengo toda la paciencia del mundo para esperar a que vuelvas.,1,1,1,3,0,0,0,1.75,analogy,
tweet16843,exijo tortas fritas,0,3,0,0,0,0,0,NULL,,
tweet16844,El olor a tierra mojada 🤗,0,3,0,0,0,0,0,NULL,,
tweet16845,"Me siento solo. Yo también, sentarse es fácil.",1,1,2,0,3,3,0,2.875,misunderstanding,
tweet16846,¿Cuál es la necesidad de dar lástima? Fastidian :(,0,3,0,0,0,0,0,NULL,,
tweet16847,cuando me dicen escribi mi nombre como se pronuncia se que la voy a cagar toda guau,0,3,0,0,0,0,0,NULL,,
tweet16848,"Recuéstate en Morrison, ahí casi siempre todo parece estar bien.",0,4,1,0,0,0,0,NULL,,
tweet16849,Ese momento incómodo entre el lunes y el viernes.,1,1,1,0,3,0,0,2.5,,
tweet16850,"Nadie quiere ir conmigo al cine, asi q proximamente 'solo en cines'",1,0,0,2,2,1,0,2.8,parody,self-deprecating
tweet16851,Me da igual lo que digan 👌,0,3,0,0,0,0,0,NULL,,
tweet16852,Habrá persona mas curiosa en este mundo aue Tamara? La respuesta no los sorprendera,0,3,0,0,0,0,0,NULL,,
tweet16853,"— Me encanta porque siempre me haces reír.
— Ya ves, deberíamos ser novios.
— JAJAJA QUÉ GRACIOSO.
— Es en serio.
— JAJAJAJAJA ME MATAS.",1,0,1,3,1,0,0,2.0,,
tweet16854,"Estás loco, sabes cuántas botellas de caña me compro con esa plata?",0,3,0,0,0,0,0,NULL,,
tweet16855,"Por si me stalkeás, sempre haverá uma carta, palavra, um olhar, uma música, só pra te fazer lembrar de mim.",0,3,0,0,0,0,0,NULL,,
tweet16856,"El del super me preguntó ¿seguro va a llevar eso?
Capo, no estoy seguro ni de quién soy, mirá si voy a estar seguro de lo q estoy comprando.",1,0,1,4,0,0,0,1.8,,
tweet16857,Lo de Filo fue una erección y se fue a descargar el tanque.,0,3,2,0,0,0,0,NULL,,
tweet16858,"Aprovecha mis horas que son pocas
Cuando pasemos esa puerta, mi loca
Te vas a hacer la que na' de esto te importa",0,3,0,0,0,0,0,NULL,,
tweet16859,ESTOY GORDA,0,3,0,0,0,0,0,NULL,,
tweet16860,No te quiero presionar pero ya le dije a mi abuelita que teja un suéter para nuestro hijito.,0,3,0,2,0,0,0,NULL,,
tweet16861,En 2 meses ya es 2018 y todavía sigo sin hacer nada de lo que dije que iba hacer en 2010.,1,2,1,1,1,0,0,2.0,,
tweet16862,"Se tiraron de un precipicio una oruga y una almeja.
la oruga se transformo en mariposa y salio volando
y la almeja se hizo concha. #chistes",1,0,0,2,1,1,1,3.2,wordplay,
tweet16863,"-Mi novio me saca la tanga con los dientes...
-mmm Fogoso??
-No, manco.",1,0,0,1,2,2,0,3.2,,
tweet16864,Que bajón vieja,0,4,0,0,0,0,1,NULL,,
tweet16865,"Confundir,adaptarse y resistir...3 cosas para triunfar en las crisis(cualquier crisis)#GretchenCuotes",0,3,0,0,0,0,0,NULL,,
tweet16866,"Sobre mi almohada, verte soñar.",0,3,0,0,0,0,0,NULL,,
tweet16867,Cumplí 24 horas sin revisar Facebook y de repente recordé todos los casos de factorización y estoy resolviendo ecuaciones de segundo grado.,0,3,0,0,0,0,0,NULL,,
tweet16868,"—¿Ella es tu novia?  
—No, ella es mi vida.  
—Ah, pues te felicito porque tienes una vida muy fácil.",1,0,2,1,1,0,1,2.4,,
tweet16869,"Como la vez que le quise escribir ""Te amo"" a mi novia, pero como la ""N"" está junto a la ""M"", le escribí ""Te la quiero meter por el culo"".",1,1,2,0,1,1,0,2.25,absurd,family/relationships
tweet16870,"Salir a buscar al de la pizza porque no encuentra mi pinche domicilio, es lo más cerca que he estado de salir a cazar mi propio alimento.",1,2,0,1,0,0,2,4.0,analogy,
tweet16871,"Los que cojen ven nublado.

Vos leiste bien , no??",1,0,1,1,3,0,0,2.4,,
tweet16872,Mi última adicción es Uta no prince-sama 😂😂😂😂,0,4,0,0,0,0,0,NULL,,
tweet16873,"—Mijo, ya quítate ese disfraz de Freddy Krüeger.
—Mamá, pero por tu culpa me quemé con la olla de los frijoles.
—AY NO, RENCORES AQUÍ NO EH.",1,1,3,1,0,0,0,1.25,,
tweet16874,¿En qué se parecen las mujeres a las matemáticas? En que no cualquier idiota las entiende.,1,1,2,0,2,0,0,2.0,analogy,women
tweet16875,Ya quiero que haga frío para poder disimular la panza con la chamarra.,1,2,1,1,1,0,0,2,,
tweet16876,"El médico al paciente : 
-Le doy seis meses de vida,
-Uhhh, no le voy a poder pagar..
-Ok ...le doy seis meses más #chistes",1,0,1,0,2,2,0,3.0,absurd,
tweet16877,Estudios recientes han comprobado que demasiado 3G te puede dejar 5Gr.,1,0,1,2,2,0,0,2.2,wordplay,
tweet16878,"—Amor dime algo lindo

—Mi pene

—¡Ay! Algo dulce

—Mi pene con chocolate en la punta

—¡Basta! Algo tierno

—Mi pene con una bufandita :3",1,2,2,1,0,0,0,1.3333,misunderstanding,men
tweet16879,entrava a las 8:00am..entraba,0,3,0,0,0,0,0,NULL,,
tweet16880,Odio los celos,0,3,0,0,0,0,0,NULL,,
tweet16881,"—JAJAJAJAJAJAJA, MAMÁ ERES UNA VERGA CONTANDO CHISTES,
—Jesús no podemos poner eso.
—Ok, entonces pon ""María, llena eres de gracia""",1,0,1,1,3,0,0,2.4,parody,religion
tweet16882,"Ahora no estoy triste, ESTOY FURIOOOOOOOOOSAAAAAA🔥🔥
...
En verdad tampoco pero yukese. Yo solo quiero poder hacer bici y ver pretty cure ;-;",0,3,0,0,0,0,0,NULL,,
tweet16883,"Por fin decido ponerme a estudiar y me cortan la luz. 

(let's talk about being lucky)",0,3,0,1,0,0,0,NULL,,
tweet16884,"gente aclamados passado, tonya pisada",0,3,0,0,0,0,0,NULL,,
tweet16885,—Me regalaron una computadora. —¿Si? ¿Quién? —Harry Potter. —¿Harry Potter? ¿Cómo sabes que fue él? —Porque la caja dice HP! ._.,1,0,2,2,1,0,0,1.8,misunderstanding,
tweet16886,"algunos mueren por algunas cosas que desean, yo vivo para algún dia poder tenerlas guau",0,3,0,0,0,0,0,NULL,,
tweet16887,"—¡Penal a favor del Barça! 

—Pero señor arbitro, ya terminó el partido.

—¡PENAL DIJE!",1,0,4,2,0,0,0,1.3333,,
tweet16888,Tengo que hacerme los lentes pero quiero comprarme un ukelele lpm no se,0,3,0,0,0,0,0,NULL,,
tweet16889,Garrosh mas te vale portarte,0,3,0,0,0,0,0,NULL,,
tweet16890,"Nuevos filtros para Instagram, debe ser el día más feliz del año para Casillas con lo que le gusta lo de filtrar.",0,3,1,0,1,0,0,NULL,,
tweet16891,¡¡POR FIN ES VIERNES!! ¿Que harán este fin de semana? :D,0,4,0,0,0,0,0,NULL,,
tweet16892,"""Mira cabron haz lo q te digo o te vamo a dar pa bajo""OK,vete pal carajo""-Entra Falu por Santiago.Punto.",0,3,0,0,0,0,0,NULL,,
tweet16893,a dormirrrla👌😴,0,3,0,0,0,0,0,NULL,,
tweet16894,Como Me Gustaría Ser Mariachi Para Tocarte La CuCarracha.,1,1,4,0,0,0,0,1.0,wordplay,
tweet16895,Qie ganas de ir a la cancha la concha de la lora,0,3,0,0,0,0,0,NULL,,
tweet16896,La buena onda es clave,0,3,0,0,0,0,0,NULL,,
tweet16897,¿Cuál es la olla que usan los emos? Pues la olla depresión... #chistemamon,1,1,1,3,0,0,0,1.75,,
tweet16898,"—Amor, ¿recuerdas el día en el que nos conocimos?
—Todos los putos días.",1,1,0,2,2,0,0,2.5,misunderstanding,
tweet16899,Me siento muy completo a su lado.,0,3,0,0,0,0,0,NULL,,
tweet16900,"""Sin ofender"" significa ""quiero insultarte sin que te enojes conmigo"".",0,7,0,1,0,0,0,NULL,,
tweet16901,Así da gusto estar vivo,0,4,0,0,0,0,0,NULL,,
tweet16902,"Les gustarias unos #SabiasQue ?? 
5 RT y empiezo",0,4,0,1,0,0,0,NULL,,
tweet16903,"—Oye hoy cumple años tu mamá ¿Ya la felicitaste? —Pues ya publiqué en Facebook que la amo mucho — ¡Pero ella no tiene Face! —Ah, es su pedo!",1,1,3,1,0,0,0,1.25,,
tweet16904,Es un balde de agua fría empezar a darte cuenta q le estas chupando un huevo a las personas q más teníamos en cuenta. (En general),0,3,0,0,0,0,0,NULL,,
tweet16905,"Suturan en llamas las enredadas palabras, arcadas enclaustradas bajo falsas puñaladas.",0,3,0,0,0,0,0,NULL,,
tweet16906,"@ShinWhoex ya es tarde, vayamos a dormir.",0,3,0,0,0,0,0,NULL,,
tweet16907,"Niños de 10 años que ya tienen iPhone, Laptop, iPad, iPod, Twitter, Facebook, Skype, etc... Yo a su edad solo tenía 10 años.",1,1,6,2,0,0,0,1.25,,
tweet16908,"para hoy: Aunque su novio la tenga pequeña, ella hoy grande la sueña. guau",0,4,0,0,1,0,0,NULL,,
tweet16909,"A pesar de todos tus defectos, tus pulgas, tus piojos, tus garrapatas te quiero igual Amigo #XD",0,3,0,0,0,0,0,NULL,,
tweet16910,Sí supe llorar con el final de novela:(,0,3,0,0,0,0,0,NULL,,
tweet16911,Hoy un payaso me quiso ofrecer un globo en forma de perrito y yo muy amablemente LE ROMPÍ LAS PIERNAS A MI NO ME VAN A ATEMORIZAR ESCUCHARON,1,2,1,1,0,1,0,2.3333,unmasking,
tweet16912,"Perdí mi lonchera 😢 me retiro de la vida, bye.",0,3,0,0,0,0,0,NULL,,
tweet16913,Siempre cierro mis heridas antes de dejarte salir.,0,3,0,0,0,0,0,NULL,,
tweet16914,Y la tiene con preguntar sobre eso,0,3,0,0,0,0,0,NULL,,
tweet16915,CHAVEZ va a prohibir hacer el Amor porque hacer el amor es RICO y ser RICO atenta contra la Revolución... by @Jm_Geminis,1,0,2,2,1,0,0,1.8,,
tweet16916,"#carmengloriambd  Muy buenos dias, la pension de alimentos, es solo alimentos o incluye, vestuario, educacion, etc?",0,3,0,0,0,0,0,NULL,,
tweet16917,¿Qué somos? — ¡Doctores! - ¿Y qué le recetaremos a los pacientes? — لكي يجري التصويت #xD,1,0,1,3,0,1,0,2.2,stereotype,professions
tweet16918,Te gustaria que vuelva Osella?,0,4,0,0,0,0,0,NULL,,
tweet16919,A veces las cosas llegan cuando las dejas de buscar. ¿Quién le explica eso a mis llaves?,1,0,2,0,2,1,0,2.4,,
tweet16920,Dejen de bardear a pepo les voy a dar un palazo,0,3,0,0,0,0,0,NULL,,
tweet16921,"Jose Maria es un crack, te hace cagar de risa con un video de un minuto con un poema gracioso.. lo tengo allá arriba!",0,3,0,0,0,0,0,NULL,,
tweet16922,"Sabado con S de:

– Soledad
– Sin dinero
– Sin amigos
– Sin nada que hacer",1,0,3,1,1,0,0,1.6,exaggeration,
tweet16923,"Enamórate del proceso,los resultados ya vendrán",0,3,0,0,0,0,0,NULL,,
tweet16924,Ya no me quiero titular ☹️ lo único que quiero es ya no ir a la escuela nunca jamás 😭,0,4,0,1,0,0,0,NULL,,
tweet16925,nicolas deja de responder preg mías si no queres q empiece a habbbblar,0,3,0,0,0,0,0,NULL,,
tweet16926,"3 viejas borrachas se sinceran: La 1ra dice: Soy putísima. La 2da: Soy lesbianísima y la 3ra: Se jodieron, porque soy chismosísima",1,1,5,6,3,0,0,1.8571428571428572,,
tweet16927,"— ¿Que queremos ?
— ¡¡ LA CURA CONTRA LOS CELOS !! 
— ¿Cuando la queremos ?
— Pregúntale a tu amiguita!",1,1,2,1,1,1,2,3.0,irony,
tweet16928,Si no es por mis amigos ni enterado que hago el papel de idiota #Past,0,3,0,0,0,0,0,NULL,,
tweet16929,Como verga consigo un laburo jajaja,0,3,0,0,0,0,0,NULL,,
tweet16930," Alooo, ¿fábrica de bombones?  Sí, diga ¿qué necesita?  ¡JAJAJAJA! ¡ Me escapé !",1,1,0,2,2,0,0,2.5,absurd,
tweet16931,"Grupos de WhatsApp

Mujeres:
—Está bien vergudo.
—Quiero sus mecos en la cara. 

Hombres:
—Cásate con ella.
—Valórala, como ella hay pocas.",1,2,2,1,0,0,0,1.3333333333,,
tweet16932,De a poco te van mostrando la inconformidad.,0,3,0,0,0,0,0,NULL,,
tweet16933,"Di que siiiii,una de las que se ha quedado la de @JaimeCostura !!!! Esa señora si que sabe 😉😎😋 #MaestrosDeLaCostura",0,4,0,0,0,0,0,NULL,,
tweet16934,A veces perdiendo...se GANA!!!( Y muchooooo!!!),0,3,0,0,0,0,0,NULL,,
tweet16935,@PolemicaBar Que carruaje la pende Invitado de Hoy Lunes 19/02...!!!,0,4,0,0,1,0,0,NULL,,
tweet16936,si mañana playa temprano... alcanzo a llegar partido?? 🤔🤔🤔 con feee,0,3,0,0,0,0,0,NULL,,
tweet16937,Hay Lindas sonrisas Pero La Tuya Se Va al Carajo❤,0,3,0,0,0,0,0,NULL,,
tweet16938,me da un asco Arath de la torre 😷😷😷,0,3,0,0,0,0,0,NULL,,
tweet16939,Me gustas como para no definir la relación en meses y sólo hacerla muy confusa y luego mandarnos alv muy enojados. ¿Qué te parece?,0,3,0,0,1,0,0,NULL,,
tweet16940,El toreo es un arte divino que Diosito le regaló al hombre y se practica desde los inicios de la humanidad. No se dejen engañar por hippies.,0,4,0,0,1,0,0,NULL,,
tweet16941,El cáncer de encontrarse con compañeros de trabajo camino a la pega,0,3,0,0,0,0,0,NULL,,
tweet16942,"#Chiste profe que significa I don't know?...
-No se...
-uuu pero que chimba de profesora la que tenemos #Chistes RT",1,1,2,2,0,0,0,1.5,,
tweet16943,No entiendo como a esta edad todavía hay chavos patanes. #madurenporfi,0,3,0,0,0,0,0,NULL,,
tweet16944,La vida debería preguntarnos antes de irnos a dormir si deseamos guardar los cambios.,1,1,0,4,0,0,0,2.0,absurd,
tweet16945,Que ganas de dormir abrazadita a alguien,0,3,0,0,0,0,0,NULL,,
tweet16946,"""Odio mi vida, la odio, me caga mi mamá""

— Juanito, 8 años, la mandaron a comprar lechuga, el pendejo compró Repollo.",1,1,3,0,1,0,0,1.5,,
